172.830, 129.567, 8.333, 21.968 False
172.552, 129.567, 8.333, 22.001 False
172.274, 129.566, 8.333, 22.034 False
171.996, 129.565, 8.333, 22.067 False
171.719, 129.565, 8.333, 22.100 False
171.441, 129.564, 8.333, 22.133 False
171.163, 129.563, 8.333, 22.166 False
170.885, 129.563, 8.333, 22.199 False
170.607, 129.562, 8.333, 22.232 False
170.330, 129.561, 8.333, 22.265 False
170.052, 129.561, 8.333, 22.298 False
169.774, 129.560, 8.333, 22.331 False
169.496, 129.559, 8.333, 22.364 False
169.219, 129.558, 8.333, 22.397 False
168.941, 129.558, 8.333, 22.430 False
168.663, 129.557, 8.333, 22.463 False
168.385, 129.556, 8.330, 22.496 False
168.108, 129.555, 8.310, 22.529 False
167.832, 129.555, 8.281, 22.562 False
167.558, 129.554, 8.228, 22.595 False
167.286, 129.553, 8.143, 22.628 False
167.018, 129.552, 8.033, 22.661 False
166.754, 129.551, 7.903, 22.694 False
166.495, 129.550, 7.756, 22.727 False
166.242, 129.549, 7.596, 22.760 False
165.994, 129.548, 7.428, 22.793 False
165.752, 129.547, 7.256, 22.826 False
165.515, 129.547, 7.078, 22.859 False
165.285, 129.546, 6.901, 22.892 False
165.060, 129.545, 6.727, 22.925 False
164.840, 129.544, 6.563, 22.958 False
164.626, 129.543, 6.411, 22.991 False
164.416, 129.542, 6.279, 23.024 False
164.209, 129.541, 6.169, 23.057 False
164.006, 129.540, 6.076, 23.090 False
163.805, 129.539, 6.005, 23.123 False
163.606, 129.539, 5.945, 23.156 False
163.408, 129.538, 5.901, 23.189 False
163.212, 129.537, 5.864, 23.222 False
163.016, 129.536, 5.839, 23.255 False
162.821, 129.535, 5.818, 23.288 False
162.627, 129.534, 5.804, 23.321 False
162.433, 129.534, 5.790, 23.354 False
162.240, 129.533, 5.776, 23.387 False
162.048, 129.532, 5.755, 23.420 False
161.856, 129.531, 5.728, 23.453 False
161.665, 129.530, 5.700, 23.486 False
161.476, 129.529, 5.673, 23.519 False
161.287, 129.528, 5.648, 23.552 False
161.099, 129.528, 5.621, 23.585 False
160.912, 129.527, 5.596, 23.618 False
160.726, 129.526, 5.568, 23.651 False
160.541, 129.525, 5.541, 23.684 False
160.357, 129.524, 5.512, 23.717 False
160.174, 129.524, 5.484, 23.750 False
159.992, 129.523, 5.452, 23.783 False
159.811, 129.522, 5.422, 23.816 False
159.631, 129.521, 5.390, 23.849 False
159.452, 129.521, 5.363, 23.882 False
159.274, 129.520, 5.333, 23.915 False
159.097, 129.519, 5.303, 23.948 False
158.921, 129.518, 5.271, 23.981 False
158.746, 129.519, 5.244, 24.014 False
158.572, 129.518, 5.221, 24.047 False
158.398, 129.518, 5.205, 24.080 False
158.225, 129.517, 5.200, 24.113 False
158.051, 129.516, 5.200, 24.146 False
157.877, 129.515, 5.209, 24.179 False
157.703, 129.514, 5.223, 24.212 False
157.528, 129.514, 5.245, 24.245 False
157.352, 129.513, 5.272, 24.278 False
157.175, 129.512, 5.306, 24.311 False
156.997, 129.511, 5.342, 24.344 False
156.818, 129.511, 5.382, 24.377 False
156.637, 129.510, 5.419, 24.410 False
156.455, 129.509, 5.452, 24.443 False
156.272, 129.509, 5.480, 24.476 False
156.089, 129.508, 5.503, 24.509 False
155.905, 129.507, 5.522, 24.542 False
155.721, 129.507, 5.535, 24.575 False
155.536, 129.506, 5.545, 24.608 False
155.351, 129.505, 5.548, 24.641 False
155.166, 129.505, 5.548, 24.674 False
154.982, 129.504, 5.542, 24.707 False
154.797, 129.503, 5.535, 24.740 False
154.613, 129.503, 5.522, 24.773 False
154.430, 129.502, 5.508, 24.806 False
154.247, 129.501, 5.489, 24.839 False
154.065, 129.501, 5.469, 24.872 False
153.883, 129.500, 5.445, 24.905 False
153.702, 129.500, 5.422, 24.938 False
153.522, 129.499, 5.396, 24.971 False
153.343, 129.499, 5.375, 25.004 False
153.165, 129.498, 5.360, 25.037 False
152.986, 129.498, 5.351, 25.070 False
152.808, 129.497, 5.351, 25.103 False
152.629, 129.497, 5.357, 25.136 False
152.450, 129.496, 5.372, 25.169 False
152.271, 129.496, 5.390, 25.202 False
152.090, 129.495, 5.416, 25.235 False
151.908, 129.495, 5.446, 25.268 False
151.726, 129.494, 5.481, 25.301 False
151.542, 129.494, 5.519, 25.334 False
151.356, 129.493, 5.559, 25.367 False
151.170, 129.493, 5.596, 25.400 False
150.982, 129.492, 5.629, 25.433 False
150.794, 129.492, 5.656, 25.466 False
150.605, 129.491, 5.677, 25.499 False
150.415, 129.491, 5.693, 25.532 False
150.225, 129.491, 5.704, 25.565 False
150.035, 129.490, 5.712, 25.598 False
149.845, 129.490, 5.714, 25.631 False
149.654, 129.489, 5.714, 25.664 False
149.464, 129.489, 5.706, 25.697 False
149.274, 129.489, 5.695, 25.730 False
149.085, 129.489, 5.679, 25.763 False
148.897, 129.489, 5.662, 25.796 False
148.709, 129.489, 5.639, 25.829 False
148.521, 129.489, 5.616, 25.862 False
148.335, 129.488, 5.589, 25.895 False
148.150, 129.488, 5.562, 25.928 False
147.965, 129.488, 5.532, 25.961 False
147.782, 129.488, 5.504, 25.994 False
147.599, 129.488, 5.479, 26.027 False
147.417, 129.488, 5.460, 26.060 False
147.236, 129.487, 5.449, 26.093 False
147.054, 129.487, 5.443, 26.126 False
146.872, 129.487, 5.448, 26.159 False
146.690, 129.487, 5.457, 26.192 False
146.508, 129.487, 5.474, 26.225 False
146.325, 129.487, 5.496, 26.258 False
146.140, 129.487, 5.524, 26.291 False
145.955, 129.487, 5.555, 26.324 False
145.769, 129.486, 5.592, 26.357 False
145.581, 129.486, 5.629, 26.390 False
145.392, 129.486, 5.665, 26.423 False
145.202, 129.486, 5.697, 26.456 False
145.012, 129.486, 5.722, 26.489 False
144.820, 129.486, 5.743, 26.522 False
144.629, 129.486, 5.756, 26.555 False
144.437, 129.486, 5.765, 26.588 False
144.244, 129.486, 5.768, 26.621 False
144.052, 129.486, 5.768, 26.654 False
143.860, 129.485, 5.763, 26.687 False
143.668, 129.485, 5.758, 26.720 False
143.477, 129.485, 5.747, 26.753 False
143.286, 129.485, 5.735, 26.786 False
143.095, 129.485, 5.717, 26.819 False
142.906, 129.485, 5.697, 26.852 False
142.716, 129.485, 5.671, 26.885 False
142.528, 129.485, 5.644, 26.918 False
142.341, 129.486, 5.614, 26.951 False
142.155, 129.486, 5.586, 26.984 False
141.970, 129.486, 5.559, 27.017 False
141.785, 129.486, 5.539, 27.050 False
141.601, 129.486, 5.528, 27.083 False
141.417, 129.487, 5.522, 27.116 False
141.232, 129.487, 5.525, 27.149 False
141.048, 129.487, 5.533, 27.182 False
140.863, 129.487, 5.550, 27.215 False
140.677, 129.487, 5.570, 27.248 False
140.491, 129.487, 5.597, 27.281 False
140.303, 129.487, 5.626, 27.314 False
140.114, 129.487, 5.660, 27.347 False
139.924, 129.488, 5.695, 27.380 False
139.733, 129.488, 5.730, 27.413 False
139.542, 129.488, 5.760, 27.446 False
139.349, 129.488, 5.784, 27.479 False
139.155, 129.488, 5.803, 27.512 False
138.962, 129.488, 5.816, 27.545 False
138.767, 129.488, 5.824, 27.578 False
138.573, 129.489, 5.825, 27.611 False
138.379, 129.489, 5.824, 27.644 False
138.186, 129.489, 5.815, 27.677 False
137.992, 129.489, 5.806, 27.710 False
137.799, 129.489, 5.793, 27.743 False
137.607, 129.489, 5.780, 27.776 False
137.415, 129.489, 5.763, 27.809 False
137.223, 129.489, 5.745, 27.842 False
137.032, 129.490, 5.721, 27.875 False
136.843, 129.489, 5.695, 27.908 False
136.654, 129.489, 5.664, 27.941 False
136.466, 129.488, 5.634, 27.974 False
136.279, 129.488, 5.602, 28.007 False
136.093, 129.488, 5.574, 28.040 False
135.908, 129.488, 5.551, 28.073 False
135.724, 129.488, 5.536, 28.106 False
135.539, 129.488, 5.531, 28.139 False
135.355, 129.488, 5.531, 28.172 False
135.170, 129.488, 5.541, 28.205 False
134.985, 129.488, 5.554, 28.238 False
134.799, 129.488, 5.576, 28.271 False
134.612, 129.488, 5.601, 28.304 False
134.424, 129.488, 5.632, 28.337 False
134.236, 129.488, 5.662, 28.370 False
134.046, 129.488, 5.685, 28.403 False
133.856, 129.489, 5.701, 28.436 False
133.666, 129.489, 5.704, 28.469 False
133.476, 129.490, 5.696, 28.502 False
133.287, 129.490, 5.672, 28.535 False
133.099, 129.490, 5.635, 28.568 False
132.913, 129.490, 5.582, 28.601 False
132.729, 129.490, 5.514, 28.634 False
132.548, 129.491, 5.431, 28.667 False
132.370, 129.491, 5.334, 28.700 False
132.195, 129.491, 5.224, 28.733 False
132.025, 129.491, 5.104, 28.766 False
131.859, 129.491, 4.975, 28.799 False
131.698, 129.491, 4.822, 28.832 False
131.542, 129.491, 4.665, 28.865 False
131.391, 129.491, 4.507, 28.898 False
131.245, 129.492, 4.349, 28.931 False
131.105, 129.492, 4.193, 28.964 False
130.970, 129.492, 4.038, 28.997 False
130.840, 129.492, 3.886, 29.030 False
130.714, 129.492, 3.741, 29.063 False
130.593, 129.492, 3.601, 29.096 False
130.477, 129.492, 3.467, 29.129 False
130.365, 129.491, 3.338, 29.162 False
130.257, 129.491, 3.214, 29.195 False
130.153, 129.491, 3.094, 29.228 False
130.052, 129.491, 2.980, 29.261 False
129.956, 129.491, 2.869, 29.294 False
129.863, 129.491, 2.763, 29.327 False
129.773, 129.491, 2.661, 29.360 False
129.686, 129.491, 2.562, 29.393 False
129.603, 129.491, 2.468, 29.426 False
129.523, 129.491, 2.376, 29.459 False
129.446, 129.490, 2.288, 29.492 False
129.371, 129.490, 2.204, 29.525 False
129.300, 129.490, 2.123, 29.558 False
129.231, 129.490, 2.045, 29.591 False
129.164, 129.490, 1.970, 29.624 False
129.100, 129.490, 1.897, 29.657 False
129.038, 129.491, 1.827, 29.690 False
128.979, 129.491, 1.760, 29.723 False
128.921, 129.491, 1.695, 29.756 False
128.866, 129.491, 1.633, 29.789 False
128.813, 129.491, 1.573, 29.822 False
128.762, 129.491, 1.515, 29.855 False
128.713, 129.491, 1.460, 29.888 False
128.665, 129.491, 1.406, 29.921 False
128.619, 129.491, 1.355, 29.954 False
128.575, 129.491, 1.305, 29.987 False
128.533, 129.491, 1.257, 30.020 False
128.492, 129.491, 1.211, 30.053 False
128.452, 129.491, 1.167, 30.086 False
128.414, 129.491, 1.124, 30.119 False
128.379, 129.490, 1.052, 30.152 False
128.344, 129.490, 1.026, 30.185 False
128.311, 129.490, 0.973, 30.218 False
128.280, 129.490, 0.934, 30.251 False
128.250, 129.490, 0.884, 30.284 False
128.222, 129.490, 0.822, 30.317 False
128.196, 129.490, 0.763, 30.350 False
128.172, 129.490, 0.714, 30.383 False
128.149, 129.490, 0.675, 30.416 False
128.127, 129.490, 0.660, 30.449 False
128.104, 129.490, 0.676, 30.482 False
128.079, 129.490, 0.755, 30.515 False
128.049, 129.490, 0.895, 30.548 False
128.017, 129.490, 0.944, 30.581 False
127.981, 129.490, 1.078, 30.614 False
127.941, 129.490, 1.207, 30.647 False
127.899, 129.490, 1.243, 30.680 False
127.855, 129.490, 1.300, 30.713 False
127.809, 129.491, 1.390, 30.746 False
127.758, 129.491, 1.535, 30.779 False
127.702, 129.491, 1.707, 30.812 False
127.640, 129.491, 1.869, 30.845 False
127.573, 129.491, 2.014, 30.878 False
127.502, 129.491, 2.154, 30.911 False
127.426, 129.491, 2.292, 30.944 False
127.345, 129.491, 2.434, 30.977 False
127.260, 129.491, 2.579, 31.010 False
127.170, 129.491, 2.728, 31.043 False
127.075, 129.491, 2.879, 31.076 False
126.975, 129.491, 3.032, 31.109 False
126.869, 129.491, 3.187, 31.142 False
126.759, 129.491, 3.344, 31.175 False
126.643, 129.491, 3.501, 31.208 False
126.522, 129.491, 3.659, 31.241 False
126.396, 129.491, 3.817, 31.274 False
126.264, 129.491, 3.975, 31.307 False
126.128, 129.491, 4.133, 31.340 False
125.986, 129.491, 4.290, 31.373 False
125.839, 129.491, 4.445, 31.406 False
125.687, 129.491, 4.598, 31.439 False
125.530, 129.491, 4.745, 31.472 False
125.368, 129.491, 4.885, 31.505 False
125.202, 129.492, 5.015, 31.538 False
125.032, 129.492, 5.135, 31.571 False
124.858, 129.492, 5.244, 31.604 False
124.681, 129.492, 5.337, 31.637 False
124.502, 129.492, 5.421, 31.670 False
124.320, 129.492, 5.489, 31.703 False
124.136, 129.492, 5.549, 31.736 False
123.950, 129.492, 5.594, 31.769 False
123.763, 129.492, 5.630, 31.802 False
123.576, 129.492, 5.652, 31.835 False
123.388, 129.492, 5.667, 31.868 False
123.200, 129.492, 5.663, 31.901 False
123.012, 129.492, 5.649, 31.934 False
122.825, 129.492, 5.628, 31.967 False
122.639, 129.492, 5.610, 32.000 False
122.453, 129.492, 5.593, 32.033 False
122.267, 129.492, 5.580, 32.066 False
122.082, 129.493, 5.568, 32.099 False
121.897, 129.493, 5.561, 32.132 False
121.712, 129.493, 5.553, 32.165 False
121.527, 129.493, 5.548, 32.198 False
121.343, 129.493, 5.541, 32.231 False
121.158, 129.493, 5.540, 32.264 False
120.973, 129.493, 5.546, 32.297 False
120.788, 129.493, 5.559, 32.330 False
120.602, 129.493, 5.582, 32.363 False
120.415, 129.493, 5.610, 32.396 False
120.227, 129.493, 5.647, 32.429 False
120.038, 129.493, 5.686, 32.462 False
119.847, 129.493, 5.732, 32.495 False
119.654, 129.493, 5.776, 32.528 False
119.461, 129.493, 5.804, 32.561 False
119.267, 129.493, 5.813, 32.594 False
119.074, 129.493, 5.795, 32.627 False
118.882, 129.493, 5.754, 32.660 False
118.692, 129.493, 5.699, 32.693 False
118.505, 129.493, 5.625, 32.726 False
118.320, 129.493, 5.537, 32.759 False
118.138, 129.493, 5.444, 32.792 False
117.960, 129.493, 5.355, 32.825 False
117.784, 129.493, 5.257, 32.858 False
117.612, 129.493, 5.149, 32.891 False
117.444, 129.493, 5.041, 32.924 False
117.279, 129.493, 4.945, 32.957 False
117.117, 129.493, 4.863, 32.990 False
116.956, 129.493, 4.817, 33.023 False
116.796, 129.493, 4.797, 33.056 False
116.636, 129.493, 4.786, 33.089 False
116.476, 129.494, 4.793, 33.122 False
116.315, 129.495, 4.820, 33.155 False
116.153, 129.498, 4.850, 33.188 False
115.990, 129.500, 4.884, 33.221 False
115.825, 129.503, 4.912, 33.254 False
115.661, 129.506, 4.936, 33.287 False
115.495, 129.509, 4.956, 33.320 False
115.329, 129.513, 4.980, 33.353 False
115.162, 129.517, 5.005, 33.386 False
114.994, 129.520, 5.035, 33.419 False
114.825, 129.525, 5.064, 33.452 False
114.655, 129.528, 5.099, 33.485 False
114.484, 129.532, 5.131, 33.518 False
114.312, 129.536, 5.158, 33.551 False
114.140, 129.540, 5.171, 33.584 False
113.968, 129.545, 5.174, 33.617 False
113.795, 129.550, 5.177, 33.650 False
113.623, 129.554, 5.187, 33.683 False
113.450, 129.562, 5.200, 33.716 False
113.276, 129.572, 5.211, 33.749 False
113.102, 129.579, 5.221, 33.782 False
112.929, 129.585, 5.214, 33.815 False
112.756, 129.595, 5.182, 33.848 False
112.585, 129.608, 5.138, 33.881 False
112.416, 129.617, 5.097, 33.914 False
112.248, 129.624, 5.040, 33.947 False
112.082, 129.636, 4.965, 33.980 False
111.920, 129.651, 4.886, 34.013 False
111.760, 129.662, 4.815, 34.046 False
111.602, 129.669, 4.727, 34.079 False
111.448, 129.681, 4.627, 34.112 False
111.297, 129.696, 4.530, 34.145 False
111.149, 129.707, 4.449, 34.178 False
111.004, 129.714, 4.361, 34.211 False
110.861, 129.724, 4.276, 34.244 False
110.722, 129.739, 4.201, 34.277 False
110.583, 129.751, 4.154, 34.310 False
110.446, 129.757, 4.097, 34.343 False
110.312, 129.766, 4.041, 34.376 False
110.179, 129.780, 3.992, 34.409 False
110.047, 129.796, 3.958, 34.442 False
109.917, 129.812, 3.923, 34.475 False
109.788, 129.829, 3.872, 34.508 False
109.661, 129.846, 3.806, 34.541 False
109.538, 129.863, 3.727, 34.574 False
109.417, 129.880, 3.639, 34.607 False
109.299, 129.897, 3.549, 34.640 False
109.185, 129.914, 3.451, 34.673 False
109.073, 129.926, 3.362, 34.706 False
108.963, 129.933, 3.279, 34.739 False
108.856, 129.942, 3.230, 34.772 False
108.750, 129.956, 3.199, 34.805 False
108.644, 129.971, 3.199, 34.838 False
108.537, 129.986, 3.201, 34.871 False
108.432, 130.002, 3.190, 34.904 False
108.327, 130.017, 3.155, 34.937 False
108.223, 130.028, 3.111, 34.970 False
108.120, 130.034, 3.066, 35.003 False
108.019, 130.042, 3.051, 35.036 False
107.918, 130.055, 3.049, 35.069 False
107.816, 130.069, 3.073, 35.102 False
107.713, 130.082, 3.093, 35.135 False
107.610, 130.092, 3.086, 35.168 False
107.508, 130.098, 3.047, 35.201 False
107.407, 130.105, 3.024, 35.234 False
107.308, 130.116, 3.002, 35.267 False
107.209, 130.128, 2.997, 35.300 False
107.109, 130.140, 2.989, 35.333 False
107.010, 130.148, 2.978, 35.366 False
106.911, 130.152, 2.965, 35.399 False
106.812, 130.157, 2.984, 35.432 False
106.712, 130.167, 3.012, 35.465 False
106.610, 130.177, 3.064, 35.498 False
106.507, 130.187, 3.117, 35.531 False
106.402, 130.197, 3.166, 35.564 False
106.295, 130.207, 3.196, 35.597 False
106.189, 130.218, 3.199, 35.630 False
106.083, 130.228, 3.176, 35.663 False
105.979, 130.237, 3.140, 35.696 False
105.876, 130.247, 3.086, 35.729 False
105.776, 130.254, 3.025, 35.762 False
105.677, 130.260, 2.966, 35.795 False
105.580, 130.265, 2.912, 35.828 False
105.485, 130.270, 2.868, 35.861 False
105.390, 130.274, 2.834, 35.894 False
105.297, 130.278, 2.809, 35.927 False
105.204, 130.280, 2.786, 35.960 False
105.111, 130.283, 2.770, 35.993 False
105.019, 130.284, 2.752, 36.026 False
104.928, 130.286, 2.739, 36.059 False
104.837, 130.286, 2.723, 36.092 False
104.746, 130.286, 2.713, 36.125 False
104.656, 130.285, 2.699, 36.158 False
104.566, 130.285, 2.690, 36.191 False
104.476, 130.283, 2.678, 36.224 False
104.387, 130.281, 2.670, 36.257 False
104.298, 130.278, 2.657, 36.290 False
104.209, 130.275, 2.651, 36.323 False
104.121, 130.271, 2.642, 36.356 False
104.033, 130.267, 2.636, 36.389 False
103.945, 130.262, 2.626, 36.422 False
103.858, 130.257, 2.621, 36.455 False
103.771, 130.250, 2.612, 36.488 False
103.684, 130.244, 2.610, 36.521 False
103.597, 130.241, 2.610, 36.554 False
103.510, 130.239, 2.605, 36.587 False
103.423, 130.236, 2.596, 36.620 False
103.337, 130.232, 2.592, 36.653 False
103.250, 130.228, 2.585, 36.686 False
103.164, 130.224, 2.582, 36.719 False
103.078, 130.220, 2.577, 36.752 False
102.993, 130.215, 2.574, 36.785 False
102.907, 130.210, 2.569, 36.818 False
102.822, 130.204, 2.565, 36.851 False
102.737, 130.196, 2.555, 36.884 False
102.652, 130.188, 2.554, 36.917 False
102.567, 130.179, 2.548, 36.950 False
102.482, 130.170, 2.550, 36.983 False
102.398, 130.159, 2.544, 37.016 False
102.314, 130.149, 2.544, 37.049 False
102.230, 130.137, 2.537, 37.082 False
102.145, 130.126, 2.540, 37.115 False
102.062, 130.113, 2.533, 37.148 False
101.978, 130.100, 2.535, 37.181 False
101.894, 130.086, 2.530, 37.214 False
101.811, 130.072, 2.532, 37.247 False
101.728, 130.057, 2.526, 37.280 False
101.645, 130.042, 2.529, 37.313 False
101.562, 130.026, 2.523, 37.346 False
101.479, 130.010, 2.525, 37.379 False
101.396, 129.992, 2.519, 37.412 False
101.314, 129.975, 2.523, 37.445 False
101.232, 129.957, 2.517, 37.478 False
101.149, 129.938, 2.520, 37.511 False
101.067, 129.918, 2.514, 37.544 False
100.985, 129.899, 2.519, 37.577 False
100.903, 129.883, 2.528, 37.610 False
100.820, 129.869, 2.528, 37.643 False
100.737, 129.854, 2.523, 37.676 False
100.654, 129.839, 2.522, 37.709 False
100.572, 129.823, 2.520, 37.742 False
100.489, 129.807, 2.520, 37.775 False
100.407, 129.790, 2.517, 37.808 False
100.324, 129.774, 2.518, 37.841 False
100.242, 129.756, 2.515, 37.874 False
100.160, 129.739, 2.516, 37.907 False
100.079, 129.720, 2.508, 37.940 False
99.998, 129.698, 2.493, 37.973 False
99.919, 129.673, 2.486, 38.006 False
99.839, 129.649, 2.496, 38.039 False
99.759, 129.622, 2.491, 38.072 False
99.680, 129.596, 2.501, 38.105 False
99.601, 129.569, 2.494, 38.138 False
99.521, 129.542, 2.502, 38.171 False
99.443, 129.513, 2.495, 38.204 False
99.364, 129.484, 2.501, 38.237 False
99.286, 129.454, 2.493, 38.270 False
99.208, 129.424, 2.503, 38.303 False
99.130, 129.392, 2.495, 38.336 False
99.052, 129.361, 2.501, 38.369 False
98.975, 129.328, 2.497, 38.402 False
98.898, 129.296, 2.503, 38.435 False
98.821, 129.262, 2.495, 38.468 False
98.744, 129.228, 2.504, 38.501 False
98.668, 129.193, 2.497, 38.534 False
98.592, 129.158, 2.503, 38.567 False
98.517, 129.122, 2.493, 38.600 False
98.441, 129.085, 2.501, 38.633 False
98.367, 129.047, 2.493, 38.666 False
98.292, 129.010, 2.502, 38.699 False
98.218, 128.970, 2.493, 38.732 False
98.143, 128.931, 2.503, 38.765 False
98.070, 128.891, 2.493, 38.798 False
97.997, 128.850, 2.503, 38.831 False
97.924, 128.808, 2.493, 38.864 False
97.851, 128.767, 2.503, 38.897 False
97.776, 128.729, 2.519, 38.930 False
97.700, 128.693, 2.522, 38.963 False
97.624, 128.656, 2.516, 38.996 False
97.549, 128.620, 2.514, 39.029 False
97.474, 128.582, 2.511, 39.062 False
97.399, 128.544, 2.512, 39.095 False
97.325, 128.505, 2.508, 39.128 False
97.251, 128.467, 2.510, 39.161 False
97.177, 128.427, 2.506, 39.194 False
97.104, 128.387, 2.507, 39.227 False
97.031, 128.346, 2.504, 39.260 False
96.958, 128.305, 2.506, 39.293 False
96.886, 128.262, 2.500, 39.326 False
96.814, 128.220, 2.504, 39.359 False
96.742, 128.176, 2.499, 39.392 False
96.671, 128.133, 2.502, 39.425 False
96.600, 128.088, 2.498, 39.458 False
96.530, 128.043, 2.502, 39.491 False
96.460, 127.996, 2.495, 39.524 False
96.391, 127.950, 2.501, 39.557 False
96.322, 127.903, 2.494, 39.590 False
96.253, 127.855, 2.498, 39.623 False
96.186, 127.806, 2.491, 39.656 False
96.118, 127.757, 2.499, 39.689 False
96.051, 127.707, 2.492, 39.722 False
95.984, 127.656, 2.497, 39.755 False
95.919, 127.604, 2.483, 39.788 False
95.857, 127.549, 2.459, 39.821 False
95.797, 127.492, 2.433, 39.854 False
95.738, 127.434, 2.454, 39.887 False
95.680, 127.373, 2.447, 39.920 False
95.622, 127.313, 2.475, 39.953 False
95.565, 127.251, 2.461, 39.986 False
95.508, 127.189, 2.480, 40.019 False
95.454, 127.126, 2.461, 40.052 False
95.400, 127.062, 2.467, 40.085 False
95.348, 126.997, 2.450, 40.118 False
95.295, 126.931, 2.476, 40.151 False
95.244, 126.865, 2.464, 40.184 False
95.192, 126.798, 2.487, 40.217 False
95.142, 126.730, 2.473, 40.250 False
95.093, 126.663, 2.485, 40.283 False
95.045, 126.594, 2.470, 40.316 False
94.996, 126.525, 2.491, 40.349 False
94.949, 126.455, 2.478, 40.382 False
94.902, 126.385, 2.491, 40.415 False
94.857, 126.314, 2.483, 40.448 False
94.810, 126.244, 2.499, 40.481 False
94.766, 126.172, 2.487, 40.514 False
94.721, 126.101, 2.503, 40.547 False
94.677, 126.029, 2.493, 40.580 False
94.633, 125.957, 2.504, 40.613 False
94.591, 125.884, 2.497, 40.646 False
94.547, 125.812, 2.509, 40.679 False
94.506, 125.738, 2.499, 40.712 False
94.464, 125.665, 2.509, 40.745 False
94.423, 125.591, 2.504, 40.778 False
94.382, 125.517, 2.514, 40.811 False
94.342, 125.443, 2.506, 40.844 False
94.302, 125.369, 2.517, 40.877 False
94.263, 125.294, 2.509, 40.910 False
94.223, 125.219, 2.516, 40.943 False
94.186, 125.144, 2.501, 40.976 False
94.149, 125.068, 2.504, 41.009 False
94.114, 124.992, 2.494, 41.042 False
94.079, 124.915, 2.509, 41.075 False
94.045, 124.838, 2.500, 41.108 False
94.012, 124.761, 2.507, 41.141 False
93.980, 124.683, 2.500, 41.174 False
93.948, 124.605, 2.509, 41.207 False
93.917, 124.526, 2.503, 41.240 False
93.886, 124.448, 2.511, 41.273 False
93.857, 124.369, 2.495, 41.306 False
93.829, 124.289, 2.497, 41.339 False
93.803, 124.209, 2.492, 41.372 False
93.777, 124.129, 2.507, 41.405 False
93.752, 124.049, 2.498, 41.438 False
93.726, 123.968, 2.513, 41.471 False
93.702, 123.887, 2.505, 41.504 False
93.677, 123.807, 2.514, 41.537 False
93.654, 123.726, 2.509, 41.570 False
93.629, 123.645, 2.517, 41.603 False
93.607, 123.563, 2.509, 41.636 False
93.583, 123.482, 2.519, 41.669 False
93.561, 123.401, 2.512, 41.702 False
93.539, 123.320, 2.519, 41.735 False
93.517, 123.238, 2.512, 41.768 False
93.495, 123.157, 2.520, 41.801 False
93.474, 123.075, 2.515, 41.834 False
93.453, 122.994, 2.520, 41.867 False
93.432, 122.912, 2.517, 41.900 False
93.411, 122.830, 2.520, 41.933 False
93.391, 122.749, 2.516, 41.966 False
93.370, 122.667, 2.519, 41.999 False
93.350, 122.585, 2.517, 42.032 False
93.330, 122.503, 2.519, 42.065 False
93.309, 122.420, 2.503, 42.098 False
93.290, 122.337, 2.504, 42.131 False
93.271, 122.255, 2.507, 42.164 False
93.251, 122.173, 2.514, 42.197 False
93.234, 122.091, 2.509, 42.230 False
93.216, 122.008, 2.512, 42.263 False
93.200, 121.926, 2.511, 42.296 False
93.183, 121.844, 2.515, 42.329 False
93.167, 121.761, 2.512, 42.362 False
93.151, 121.679, 2.515, 42.395 False
93.136, 121.596, 2.510, 42.428 False
93.121, 121.513, 2.514, 42.461 False
93.106, 121.431, 2.510, 42.494 False
93.091, 121.348, 2.513, 42.527 False
93.078, 121.265, 2.506, 42.560 False
93.065, 121.182, 2.509, 42.593 False
93.053, 121.100, 2.507, 42.626 False
93.041, 121.018, 2.525, 42.659 False
93.029, 120.936, 2.524, 42.692 False
93.016, 120.853, 2.522, 42.725 False
93.005, 120.770, 2.513, 42.758 False
92.993, 120.688, 2.513, 42.791 False
92.981, 120.605, 2.508, 42.824 False
92.970, 120.522, 2.510, 42.857 False
92.959, 120.439, 2.508, 42.890 False
92.947, 120.356, 2.509, 42.923 False
92.937, 120.273, 2.508, 42.956 False
92.926, 120.190, 2.509, 42.989 False
92.915, 120.107, 2.508, 43.022 False
92.904, 120.024, 2.509, 43.055 False
92.894, 119.941, 2.508, 43.088 False
92.883, 119.858, 2.509, 43.121 False
92.872, 119.776, 2.511, 43.154 False
92.862, 119.694, 2.519, 43.187 False
92.853, 119.611, 2.519, 43.220 False
92.843, 119.529, 2.516, 43.253 False
92.834, 119.446, 2.512, 43.286 False
92.824, 119.363, 2.509, 43.319 False
92.815, 119.279, 2.505, 43.352 False
92.806, 119.196, 2.505, 43.385 False
92.797, 119.113, 2.504, 43.418 False
92.789, 119.030, 2.505, 43.451 False
92.781, 118.947, 2.503, 43.484 False
92.772, 118.864, 2.504, 43.517 False
92.765, 118.780, 2.504, 43.550 False
92.756, 118.697, 2.504, 43.583 False
92.749, 118.614, 2.503, 43.616 False
92.742, 118.531, 2.504, 43.649 False
92.735, 118.448, 2.502, 43.682 False
92.728, 118.364, 2.503, 43.715 False
92.722, 118.280, 2.500, 43.748 False
92.715, 118.195, 2.493, 43.781 False
92.709, 118.111, 2.492, 43.814 False
92.702, 118.028, 2.496, 43.847 False
92.695, 117.944, 2.500, 43.880 False
92.689, 117.861, 2.503, 43.913 False
